"label","latency","processing.time","test","trace.time","ext1.listener","ext1.sender","gatea.hop.rate","gateb.hop.rate","gatec.hop.rate","gatea.kbps","gatea.pps","gateb.kbps","gateb.pps","gatec.kbps","gatec.pps","invalid.loss.rate","invalid.recv","invalid.sent","prota1.listener","prota1.sender","protb1.listener","protb1.sender","protc1.listener","protc1.sender","results.database","time.begin","time.end","time.total","total.packets","valid.loss.rate","valid.loss.rate.arg","valid.loss.rate.extraarg","valid.loss.rate.interarg","valid.loss.rate.tcp","valid.loss.rate.tcp.interarg","valid.loss.rate.udp","valid.loss.rate.udp.interarg","valid.loss.rate.udptcp.interarg","valid.recv","valid.recv.arg","valid.recv.extraarg","valid.recv.interarg","valid.recv.tcp","valid.recv.tcp.interarg","valid.recv.udp","valid.recv.udp.interarg","valid.recv.udptcp.interarg","valid.sent","valid.sent.arg","valid.sent.extraarg","valid.sent.interarg","valid.sent.tcp","valid.sent.tcp.interarg","valid.sent.udp","valid.sent.udp.interarg","valid.sent.udptcp.interarg","inbound.bad.protocol","inbound.connection.data.received","inbound.dest.ip.incorrect","inbound.gateway.not.connected","inbound.nat.bucket.not.found","inbound.ping.accepted","inbound.rewrite","inbound.source.ip.incorrect","inbound.unwrapped","lost.on.wire","outbound.gateway.not.connected","outbound.message.too.long","outbound.rewrite","outbound.sequence.number.incorrect","outbound.wrapped","unknown",
"hoprate","30","251.670519829","4","2.65794801712","udp, port 2000",,"15ms","15ms","15ms","86.1367934432","19.1587856147","85.9207020224","18.8727550765","85.0995509096","18.6780748403","1.0","0","0","tcp, port 5000","udp, 172.2.0.11:3000, .3 second delay","tcp, port 5000","tcp, 172.100.0.1:4000, .3 second delay","udp, port 3000","udp, 172.100.0.1:2000, .3 second delay","./hoprate-t4-l30-hr15ms-2012-12-19-15:18:18.db","1355893218.17","1355893539.53","321.365332842","64456","0.0995822991707","0.0","0.0","0.651485148515","0.0239178625598","0.971563981043","0.20278833967","0.981595092025","0.980333730632","14874","847","13994","880","8366","6","5661","27","33","16519","847","13994","2525","8571","211","7101","1467","1678",,,"1644",,,,,,,,,,,,,"1",
"hoprate","100","214.341025114","4","2.24310994148","tcp, port 4000",,"60ms","60ms","60ms","75.7722779376","16.5791323616","75.0002610256","16.3641863013","73.5865972267","16.1959530744","1.0","0","0","tcp, port 5000","udp, 172.100.0.1:2000, .3 second delay","udp, port 3000","udp, 172.3.0.11:3000, .3 second delay","tcp, port 5000","udp, 172.100.0.1:2000, .3 second delay","./hoprate-t4-l100-hr60ms-2013-01-01-18:56:35.db","1357016418.17","1357016739.73","321.555860043","54848","0.11561348824","0.0","0.0","0.646592709984","0.0267919764343","0.984536082474","0.234881825591","0.974966170501","0.976076555024","12484","852","11592","892","6938","3","4694","37","40","14116","852","11592","2524","7129","194","6135","1478","1672",,,"1629",,,,,"1",,,"1",,,,,"1",
"hoprate","0","925.007322073","4","11.120085001","udp, port 2000",,"60ms","60ms","60ms","369.445775503","76.1790124424","370.116661255","76.0155470433","373.199733553","76.2021112035","1.0","0","0","udp, port 3000","udp, 172.3.0.11:3000, .3 second delay","tcp, port 5000","tcp, 172.100.0.1:4000, .3 second delay","tcp, port 5000","udp, 172.2.0.11:3000, .3 second delay","./hoprate-t4-l0-hr60ms-2013-01-01-11:02:24.db","1357016418.3","1357016739.62","321.318549871","233232","0.0169510452028","0.0211706102117","6.49097754122e-05","0.0258086482806","0.0166128622728","0.0248924233346","0.0173128505243","0.0278213166144","0.0259390205482","44017","786","15405","28612","27111","17902","16120","9924","27826","44776","803","15406","29370","27569","18359","16404","10208","28567",,,"10",,,,,"722","15",,,,,,,"12",
"hoprate","30","867.57011199","4","10.4989359379","udp, port 2000",,"1000ms","1000ms","1000ms","354.781050326","72.0595578279","352.104715929","71.6301364535","349.861635367","71.1739765689","1.0","0","0","udp, port 3000","udp, 172.3.0.11:3000, .3 second delay","tcp, port 5000","tcp, 172.100.0.1:4000, .3 second delay","tcp, port 5000","udp, 172.2.0.11:3000, .3 second delay","./hoprate-t4-l30-hr1000ms-2013-01-02-03:32:31.db","1357102818.26","1357103139.66","321.402812004","220222","0.000905753920961","0.0196304849885","7.13063320023e-05","0.00132474042248","0.000854387892103","0.00123525415354","0.0","0.0","0.000738989062962","41916","849","14023","27893","24558","16171","16509","10873","27044","41954","866","14024","27930","24579","16191","16509","10873","27064",,,,,,,,,"17",,,"15",,,,"6",
"packetrate","20","5433.17258382","4","83.2467939854","tcp, port 4000",,"50ms","50ms","50ms","2382.07182628","408.775008135","2406.21191568","412.954810175","2329.29381528","400.283624999","1.0","0","0","tcp, port 5000","udp, 172.2.0.11:3000, .001 second delay","udp, port 3000","udp, 172.100.0.1:2000, .001 second delay","tcp, port 5000","tcp, 172.100.0.1:4000, .001 second delay","./packetrate-t4-l20-hr50ms-2012-12-19-14:03:22.db","1355893218.55","1355893539.83","321.280488968","1325489","0.00144916875092","0.0769230769231","0.000440586571973","0.00272932142559","0.0017502036875","0.00299626722017","0.000992720052945","0.00207507070301","0.0025356072905","271486","288","152003","119483","132324","59562","138874","59633","119195","271880","312","152070","119810","132556","59741","139012","59757","119498",,,"5","33",,,"3",,"29","11","30","9",,"151",,"123",
"packetrate","20","4407.45087719","4","63.329387188","tcp, port 4000",,"50ms","50ms","50ms","1993.44186795","341.352983794","1993.66600113","340.180636486","1964.45385067","335.436749217","1.0","0","0","tcp, port 5000","tcp, 172.2.0.11:5000, .01 second delay","udp, port 3000","tcp, 172.3.0.11:5000, .01 second delay","tcp, port 5000","tcp, 172.100.0.1:4000, .01 second delay","./packetrate-t4-l20-hr50ms-2012-12-21-11:08:28.db","1356066018.46","1356066338.57","320.108262062","1086034","0.00341715346999","0.0811688311688","0.000394109849163","0.00657261193541","0.00391220681142","0.00697237865379","0.00269127969887","0.00567868128401","0.00635718371136","217856","283","111600","106256","109737","55545","107836","50428","105973","218603","308","111644","106959","110168","55935","108127","50716","106651",,,"14",,,,,,"25","5","1","9",,"587",,"106",
"hoprate","0","927.895323038","4","11.2746431828","udp, port 2000",,"30ms","30ms","30ms","370.253825879","76.2664811486","367.604600476","75.0668719691","365.011743354","75.3996371065","1.0","0","0","tcp, port 5000","tcp, 172.100.0.1:4000, .3 second delay","tcp, port 5000","udp, 172.100.0.1:2000, .3 second delay","tcp, port 5000","udp, 172.2.0.11:3000, .3 second delay","./hoprate-t4-l0-hr30ms-2012-12-19-20:48:01.db","1355893218.17","1355893539.45","321.282401085","231056","0.0211731881286","0.0217669654289","0.000195172727864","0.0322647220693","0.0228343867597","0.0341946124244","0.0183536922227","0.029601029601","0.0325545226397","43502","764","15368","28134","26746","17568","15992","9802","27370","44443","781","15371","29072","27371","18190","16291","10101","28291",,,"49",,,,,"859","16",,,,,,,"17",
"basic","20","525.137296915","8","5.82613587379","tcp, port 4000","udp, 172.1.0.11:2500, .3 second delay","50ms","50ms","50ms","213.839292239","40.6926381391","218.300227412","41.5696520973","214.072171573","40.7611048868","1.0","0","756","udp, port 3000","tcp, 172.100.0.1:4000, .3 second delay","udp, port 3000","tcp, 172.3.0.11:5000, .3 second delay","udp, port 3000","udp, 172.1.0.11:3000, .3 second delay","./basic-t8-l20-hr50ms-2012-12-19-12:39:32.db","1355893218.09","1355893552.12","334.031227827","136648","0.00276664420246","0.0277469478357","0.0","0.00603248259861","0.0044287780188","0.0291146761735","0.000246487552379","0.00038662284941","0.00440601878793","28115","876","15263","12852","11015","1634","16224","10342","11976","28193","901","15263","12930","11064","1683","16228","10346","12029",,,,,"756",,,,"25",,,"48",,"5",,,
"hoprate","30","830.005369902","4","9.7772538662","udp, port 2000",,"300ms","300ms","300ms","334.779513432","68.0211757282","332.799498035","67.684850822","328.312864389","67.1060422397","1.0","0","0","udp, port 3000","udp, 172.3.0.11:3000, .3 second delay","tcp, port 5000","tcp, 172.100.0.1:4000, .3 second delay","tcp, port 5000","udp, 172.2.0.11:3000, .3 second delay","./hoprate-t4-l30-hr300ms-2013-01-01-11:57:47.db","1357016418.35","1357016739.74","321.38969779","208584","0.00139944022391","0.0208333333333","7.13165026387e-05","0.00211587289374","0.00132269488416","0.00199322304166","0.000445434298441","0.000694513344578","0.00147234381218","39960","846","14021","25939","23406","15021","15708","10072","25093","40016","864","14022","25994","23437","15051","15715","10079","25130",,,,,,,,,"18",,,"15",,"14",,"9",
"hoprate","100","687.036061049","4","8.15774512291","udp, port 2000",,"1000ms","1000ms","1000ms","278.759757591","56.5022405387","276.172162024","56.1226406633","272.440479356","55.7192251866","1.0","0","0","tcp, port 5000","udp, 172.3.0.11:3000, .3 second delay","tcp, port 5000","udp, 172.1.0.11:3000, .3 second delay","tcp, port 5000","udp, 172.2.0.11:3000, .3 second delay","./hoprate-t4-l100-hr1000ms-2012-12-19-21:54:50.db","1355893218.2","1355893539.78","321.57659483","172910","0.00228516447171","0.0230414746544","0.000520652551198","0.00322076009938","0.00232522089599","0.00312424897861","0.000843752397024","0.00131217941071","0.00239624269146","33182","848","11518","21664","19308","12444","13026","8372","20816","33258","868","11524","21734","19353","12483","13037","8383","20866",,,,,,"1",,,"19",,"1","15",,,,"40",
"basic","20","12.3652009964","7","0.100723981857",,"tcp, 172.3.0.11:4500, .3 second delay","500ms","500ms","500ms","6.29029311918","1.74418179746","6.30225020548","1.73527597648","6.29372707569","1.74333994359","1.0","0","714","tcp, port 4500",,"tcp, port 4500",,"udp, port 2500",,"./basic-t7-l20-hr500ms-2012-12-29-14:46:20.db","1356757216.09","1356757528.59","312.499781132","3244","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","818","818","0","818","0","0","0","0","0","818","818","0","818","0","0","0","0","0",,,,,"714",,,,,,,,,,,,
"hoprate","500","154.703906059","4","1.658452034","udp, port 2000",,"100ms","100ms","100ms","61.6320243616","12.9328313185","60.8262862944","12.730040185","59.7242566855","12.5535502718","1.0","0","0","tcp, port 5000","udp, 172.3.0.11:3000, .3 second delay","tcp, port 5000","udp, 172.1.0.11:3000, .3 second delay","tcp, port 5000","udp, 172.2.0.11:3000, .3 second delay","./hoprate-t4-l500-hr100ms-2012-12-21-01:47:20.db","1356066018.16","1356066340.08","321.919822931","40872","0.151969981238","0.0","0.0","0.64696485623","0.0491981516716","1.0","0.23601771363","1.0","1.0","9040","884","8156","884","3498","0","4658","0","0","10660","884","8156","2504","3679","181","6097","1439","1620","1",,"1611",,,,,"1",,,"6",,,,,"1",
"hoprate","100","563.832014799","4","6.08754992485","udp, port 2000",,"200ms","200ms","200ms","223.895791368","45.8838263743","222.310375873","45.5365598101","219.285284216","45.1812450388","1.0","0","0","tcp, port 5000","udp, 172.2.0.11:3000, .3 second delay","tcp, port 5000","tcp, 172.100.0.1:4000, .3 second delay","udp, port 3000","udp, 172.100.0.1:2000, .3 second delay","./hoprate-t4-l100-hr200ms-2013-01-01-18:38:31.db","1357016418.63","1357016740.3","321.673648834","142344","0.00305191809504","0.0195177956372","0.000431183166609","0.00488452029187","0.00268702290076","0.00413266928049","0.00228665508095","0.00398406374502","0.0040733197556","28093","854","11591","16502","16331","9398","10908","6250","15648","28179","871","11596","16583","16375","9437","10933","6275","15712",,,,,,,,,"17",,"1","9",,"47",,"12",
"hoprate","30","249.514881134","4","2.93241214752","tcp, port 4000",,"10ms","10ms","10ms","86.7748565775","19.0609765908","86.2241024068","18.8476070865","85.15775046","18.5222270344","1.0","0","0","udp, port 3000","tcp, 172.100.0.1:4000, .3 second delay","udp, port 3000","tcp, 172.3.0.11:5000, .3 second delay","udp, port 3000","udp, 172.1.0.11:3000, .3 second delay","./hoprate-t4-l30-hr10ms-2013-01-01-07:37:13.db","1357016418.32","1357016739.69","321.372483015","64268","0.0990597512891","0.0","0.0","0.65608678184","0.0224403927069","0.989690721649","0.203502330179","0.995853489979","0.995124923827","14852","848","13996","856","8364","2","5640","6","8","16485","848","13996","2489","8556","194","7081","1447","1641",,,"1629",,,,,"2",,,,,,,,"2",
"hoprate","30","815.2713871","4","9.54562306404","udp, port 2000",,"200ms","200ms","200ms","328.970811227","66.9528984187","329.254402277","66.7865556736","325.027066794","66.224828214","1.0","0","0","udp, port 3000","udp, 172.100.0.1:2000, .3 second delay","udp, port 3000","udp, 172.1.0.11:3000, .3 second delay","tcp, port 5000","udp, 172.2.0.11:3000, .3 second delay","./hoprate-t4-l30-hr200ms-2013-01-01-22:35:08.db","1357016418.12","1357016739.52","321.394278049","205804","0.00141617985484","0.0196531791908","0.000214408233276","0.00207428280694","0.00138348465197","0.00196211096076","0.000450218677643","0.000706642438926","0.00145831645467","39487","848","13989","25498","23098","14751","15541","9899","24650","39543","865","13992","25551","23130","14780","15548","9906","24686",,,,,,,,,"17",,,"13",,"15",,"11",
"hoprate","30","258.066408873","4","2.75652599335","tcp, port 4000",,"30ms","30ms","30ms","90.8950059855","19.5814926568","88.8163272439","19.3536960322","91.6256106129","19.4077582064","1.0","0","0","tcp, port 5000","udp, 172.100.0.1:2000, .3 second delay","udp, port 3000","udp, 172.3.0.11:3000, .3 second delay","tcp, port 5000","udp, 172.100.0.1:2000, .3 second delay","./hoprate-t4-l30-hr30ms-2012-12-20-03:43:17.db","1355979618.16","1355979942.68","324.517110109","66466","0.0931724998514","0.00586166471278","0.000142877553936","0.553161427058","0.0159455973737","0.807228915663","0.191620786894","0.787527593819","0.7891809909","15261","848","13996","1265","8393","32","6020","385","417","16829","853","13998","2831","8529","166","7447","1812","1978",,,"1105",,,,,"460","1",,,"1",,,,"1",
"hoprate","100","211.000808954","4","2.23051381111","udp, port 2000",,"50ms","50ms","50ms","75.2287374687","16.5076527972","74.3171597139","16.2407050369","73.1567259108","16.1120063906","1.0","0","0","udp, port 3000","udp, 172.3.0.11:3000, .3 second delay","tcp, port 5000","tcp, 172.100.0.1:4000, .3 second delay","tcp, port 5000","udp, 172.2.0.11:3000, .3 second delay","./hoprate-t4-l100-hr50ms-2012-12-21-13:42:30.db","1356066018.18","1356066339.72","321.53809309","54562","0.115625444713","0.0","0.0","0.650780937125","0.0259703599153","1.0","0.235534488395","0.985636114911","0.987241798299","12429","851","11557","872","6901","0","4677","21","21","14054","851","11557","2497","7085","184","6118","1462","1646",,,"1622",,,,,,,,"1",,,,,"2",
"packetrate","20","8134.41753006","4","125.413568974","udp, port 2000",,"500ms","500ms","500ms","3836.0930314","644.951776727","3816.5705605","641.538274678","3789.64493649","636.953133012","1.0","0","0","tcp, port 5000","tcp, 172.3.0.11:5000, .005 second delay","tcp, port 5000","tcp, 172.100.0.1:4000, .005 second delay","tcp, port 5000","udp, 172.2.0.11:3000, .005 second delay","./packetrate-t4-l20-hr500ms-2012-12-30-17:05:32.db","1356843619.05","1356843939.66","320.611778975","1978948","0.000933659356123","0.0862068965517","0.000579272707871","0.00112531378942","0.00106795849275","0.00125381226703","0.000677602122458","0.000804705920221","0.00102348653991","373449","265","131123","242326","181461","117892","191723","124169","242061","373798","290","131199","242599","181655","118040","191853","124269","242309",,,,"1",,,,"1","25","96",,"18","12",,"44","152",
"packetrate","20","4407.45087719","4","63.329387188","tcp, port 4000",,"50ms","50ms","50ms","1993.44186795","341.352983794","1993.66600113","340.180636486","1964.45385067","335.436749217","1.0","0","0","tcp, port 5000","tcp, 172.2.0.11:5000, .01 second delay","udp, port 3000","tcp, 172.3.0.11:5000, .01 second delay","tcp, port 5000","tcp, 172.100.0.1:4000, .01 second delay","./packetrate-t4-l20-hr50ms-2012-12-21-11:24:18.db","1356066018.46","1356066338.57","320.108262062","1086034","0.00341715346999","0.0811688311688","0.000394109849163","0.00657261193541","0.00391220681142","0.00697237865379","0.00269127969887","0.00567868128401","0.00635718371136","217856","283","111600","106256","109737","55545","107836","50428","105973","218603","308","111644","106959","110168","55935","108127","50716","106651",,,"14",,,,,,"25","5","1","9",,"587",,"106",
"hoprate","100","211.323791981","4","2.25863099098","udp, port 2000",,"30ms","30ms","30ms","76.0879936759","16.4732796939","74.9853357972","16.2440046412","73.5687061685","16.0342157912","1.0","0","0","tcp, port 5000","udp, 172.2.0.11:3000, .3 second delay","tcp, port 5000","tcp, 172.100.0.1:4000, .3 second delay","udp, port 3000","udp, 172.100.0.1:2000, .3 second delay","./hoprate-t4-l100-hr30ms-2012-12-20-04:25:15.db","1355979618.15","1355979939.7","321.548285007","54464","0.115535294537","0.0","0.0","0.654824384336","0.0255325151643","1.0","0.236306985897","0.997922437673","0.998153846154","12417","852","11562","855","6908","0","4657","3","3","14039","852","11562","2477","7089","181","6098","1444","1625",,,"1614",,,,,"6",,,"1",,,,,"1",
"hoprate","500","155.86283493","4","1.6661260128","udp, port 2000",,"5ms","5ms","5ms","61.5716355352","12.8928064657","60.2240196832","12.7330886895","59.5837710054","12.5689486205","1.0","0","0","udp, port 3000","udp, 172.3.0.11:3000, .3 second delay","tcp, port 5000","tcp, 172.100.0.1:4000, .3 second delay","tcp, port 5000","udp, 172.2.0.11:3000, .3 second delay","./hoprate-t4-l500-hr5ms-2012-12-20-05:25:00.db","1355979618.46","1355979941.15","322.697613001","40956","0.151809933589","0.0","0.0","0.641755634638","0.048886474742","1.0","0.236441094544","1.0","1.0","9068","906","8162","906","3502","0","4660","0","0","10691","906","8162","2529","3682","180","6103","1443","1623",,,"1616",,"1",,,,,,"6",,,,,,
"hoprate","500","360.912333012","4","3.97779297829","tcp, port 4000",,"1000ms","1000ms","1000ms","148.913530424","27.5247330961","175.915471846","32.4400025138","164.345403113","29.9365941746","1.0","0","0","udp, port 3000","tcp, 172.100.0.1:4000, .3 second delay","udp, port 3000","tcp, 172.3.0.11:5000, .3 second delay","udp, port 3000","udp, 172.1.0.11:3000, .3 second delay","./hoprate-t4-l500-hr1000ms-2012-12-30-07:41:03.db","1356843618.49","1356843942.91","324.424631834","94510","0.00424417081478","0.0320796460177","0.000244798041616","0.0072377462208","0.00934055669718","0.025974025974","0.000155908949174","0.000245007962759","0.00499450604335","19004","875","8168","10836","5303","1800","12826","8161","9961","19085","904","8170","10915","5353","1848","12828","8163","10011","1",,,,,,,,"29",,"1","41",,"2","1","6",
"hoprate","0","956.069428921","4","11.4275150299","udp, port 2000",,"100ms","100ms","100ms","383.123354578","78.4210944134","383.356993288","78.3757721114","376.827374419","77.5514858054","1.0","0","0","udp, port 3000","udp, 172.3.0.11:3000, .3 second delay","tcp, port 5000","tcp, 172.100.0.1:4000, .3 second delay","tcp, port 5000","udp, 172.2.0.11:3000, .3 second delay","./hoprate-t4-l0-hr100ms-2012-12-30-11:42:10.db","1356843619.81","1356843941.09","321.279405117","239532","0.0101549505384","0.0219922380336","0.000195261650612","0.0152004748088","0.010698872085","0.0158652540071","0.00876282716476","0.0136322869955","0.0150228387752","45228","756","15361","29867","27278","18113","17194","10998","29111","45692","773","15364","30328","27573","18405","17346","11150","29555",,,"8",,,,,"430","17",,,,,,,"9",
"basic","20","248.21053791","1","2.72830796242",,,"500ms","500ms","500ms","142.267952136","24.2732666266","142.870144739","24.3431659511","142.385108329","24.2801365946","1.0","0","0","udp, port 3000","udp, 172.2.0.11:3000, .3 second delay","udp, port 3000","udp, 172.1.0.11:3000, .3 second delay","udp, port 3000","udp, 172.1.0.11:3000, .3 second delay","./basic-t1-l20-hr50ms-2012-12-19-11:59:01.db","1356066015.97","1356066323.5","307.528834105","66078","0.00190360820282","0.00616522811344","0.0","0.00190360820282","0.0","0.0","0.00158198399404","0.00158198399404","0.00158198399404","11535","806","0","11535","0","0","10729","10729","10729","11557","811","0","11557","0","0","10746","10746","10746","1",,,"2","3",,,,"5",,"7",,,,,"4",
